id, date, question;;;
2018D22382, 2018-3-29,Kent u het wetenschappelijke artikel uit Nature waarin met veel nauwkeuri-gere metingen en rekenmodellen is vastgesteld dat er vier tot zestien keer zoveel afval in de Stille Oceaan ronddrijft als tot dusver werd aangenomen en dat visnetten verantwoordelijk zijn voor minstens 46% van dit afval?1;;;
2018D22382, 2018-3-29,Is dit onderzoek ook relevant voor schattingen over afval in de Noordzee? Kunt u uitsluiten dat ook in de Noordzee veel meer afval ronddrijft dan tot nu toe wordt aangenomen? Ziet u de noodzaak van een aangepast nauwkeuri-ger monitoringsysteem? Zo nee waarom niet?;;;
2018D22382, 2018-3-29,Zijn visnetten visserstouwen en vispluis nog steeds met afstand de meest gevonden afvalitems op de Nederlandse stranden?3 Kunt u een inschatting geven van de omvang van het vistuigafval in de Noordzee in absolute en relatieve cijfers? Zo nee waarom niet?;;;
2018D22382, 2018-3-29,Kunt u aangeven of en zo ja met welk percentage vistuigafval is terugge-drongen via de Green Deal Visserij voor een Schone zee die inmiddels drie jaar loopt?4 Zijn de tussentijdse uitkomsten reden tot aanpassing van de doelstelling en methoden van de Green Deal? Zo nee waarom niet?;;;
2018D22382, 2018-3-29,Kunt u aangeven op welke wijze u nog meer vistuigafval tegengaat en hoe dit vordert?;;;
2018D22382, 2018-3-29,Bent u bereid tot het nemen van extra maatregelen om vistuigafval in de Noordzee tegen te gaan? Zo ja op welke termijn? Zo nee waarom niet?;;;
2018D22385, 2018-3-29,Kent u de artikelen «De recreatieplas wordt een afvoerputje» en «Vervuilde grond uit buitenland massaal gedumpt in Nedelandse plassen»?1;;;
2018D22385, 2018-3-29,Deelt u de mening dat het onwenselijk en onverantwoord is om slib uit het buitenland te storten met een andere samenstelling dan de grond in het stroomgebied waar de zandwinput zich bevindt die voor de stort wordt gebruikt? Zo nee waarom niet?;;;
2018D22385, 2018-3-29,Deelt u de mening dat het onwenselijk en onverantwoord is om slib in zandwinputten te storten met een overvloed aan nutriënten waardoor excessieve algengroei ontstaat? Zo nee waarom niet?;;;
2018D22385, 2018-3-29,Deelt u de mening dat alle slib ongeacht de afkomst bij toepassing in Nederland ook in Nederland gekeurd zou moeten worden? Zo nee waarom niet?;;;
2018D22385, 2018-3-29,Kunt u aangeven op welke manier geborgd wordt dat geen verontreinigd slib wordt toegepast?;;;
2018D22385, 2018-3-29,Kunt u toelichten wat de rol van rijkswaterstaat is in deze? Is rijkswaterstaat volgens u voldoende in staat om toezicht en handhaving uit te voeren? Waarom wel waarom niet?;;;
2018D22385, 2018-3-29,Deelt u de mening dat de opbergcapaciteit in diepe plassen beter bewaard kan worden voor de toekomstige binnenlandse behoefte aan de berging van slib uit onze eigen rivieren? Zo nee waarom niet?;;;
2018D22385, 2018-3-29,Op welke wijze worden toezicht en handhaving verbeterd in de Omgevings-wet? Bent u bereid vooruitlopend daarop alvast maatregelen te treffen om het toezicht op de handel en verwerking van slib te verbeteren?;;;
2018D22402, 2018-3-29,Ben u bekend met het artikel «Onderzoekers: plasticsoep in Stille Oceaan komt vooral van visserij en scheepvaart»?1;;;
2018D22402, 2018-3-29,Deelt u de mening van de onderzoekers dat het opruimen van de plasticsoep een illusie is en dat het effectiever is om de productie aan te pakken? Zo ja welke maatregelen neemt u om de productie aan te pakken? Zo nee waarom niet?;;;
2018D22402, 2018-3-29,Herkent u zich in de conclusie van de onderzoekers dat de plastic soep in de Stille Oceaan vooral afkomstig is van de visserij en de scheepvaart? Zo ja wat vindt u hiervan? Zo nee waarom niet?;;;
2018D22402, 2018-3-29,Heeft u zicht op het aandeel van de Nederlandse visserij- en scheepvaartsec-tor op de plasticsoep? Zo ja kunt u dit toelichten?;;;
2018D22402, 2018-3-29,Hoe ziet u de rol van Nederland in de aanpak van de plasticsoep? Hoe ziet u specifiek de rol van de (Nederlandse) visserij en scheepvaart in de aanpak van de plasticsoep?;;;
2018D22402, 2018-3-29,Wat zijn de huidige afspraken met de Nederlandse visserij- en scheepvaart-sector betreffende hun aandeel in en de aanpak van de plasticsoep? Acht u het gezien de cijfers uit dit onderzoek nodig nieuwe (extra) afspraken te maken? Zo ja waar denkt u dan aan? Zo nee waarom niet?;;;
2018D22402, 2018-3-29,Welke afspraken zijn er momenteel op Europees niveau met de visserij- en scheepvaartsector gemaakt om hun bijdrage aan de plasticsoep te verminde-ren? Kunt u de effectiviteit van deze maatregelen inzichtelijk maken?;;;
2018D22402, 2018-3-29,In hoeverre acht u het nodig om hier in Europees verband scherpere afspraken over te maken? Bent u bereid om zich hier namens Nederland extra voor in te spannen?;;;
2018D22402, 2018-3-29,Welke afspraken zijn er momenteel op mondiaal niveau met de visserij- en scheepvaartsector om hun bijdrage aan de plasticsoep te verminderen? Wat is de rol van Nederland hierin?;;;
2018D22412, 2018-3-29,Bent u bekend met het artikel «Vieze» auto parkeren fors duurder?1;;;
2018D22412, 2018-3-29,Kunt u een nadere toelichting geven op deze maatregel? Gaat het alleen om emissieloze auto’s of om (nog) een verdere differentiatie?;;;
2018D22412, 2018-3-29,Erkent u dat differentiatie van parkeertarieven kan leiden tot forse kostenver-hogingen voor veel automobilisten? Zo nee hoe moeten deze maatregelen dan gezien worden?;;;
2018D22412, 2018-3-29,Kunt u een toelichting geven op de beoogde effecten van deze maatregel?;;;
2018D22412, 2018-3-29,Kunt u uitleggen hoe invulling wordt gegeven aan de categorisering en de eigen interpretatieruimte van gemeenten?;;;
2018D22412, 2018-3-29,Hoe gaat u zorgen voor een uniform beleid zodat een lappendeken van maatregelen zoals bij de milieuzones voorkomen kan worden?;;;
2018D22412, 2018-3-29,Deelt u de mening dat een dergelijke maatregel alleen bedoeld kan zijn als stimulans voor schoner rijden en niet als straf voor het hebben van een oudere auto? Deelt u de mening dat hiermee vooral de mensen die zich een dure schone auto kunnen veroorloven extra worden bevoordeeld en de mensen met modale inkomens onevenredig worden benadeeld?;;;
2018D22412, 2018-3-29,Bent u bereid maatregelen te treffen om te zorgen dat de ruimte die aan gemeenten geboden wordt niet misbruikt kan worden om automobilisten te straffen voor het bezitten van een oudere auto? Hoe kunt u die waarborg in het voorstel inbouwen?;;;
2018D22412, 2018-3-29,Welke maatregelen kunt u nemen om te voorkomen dat ondernemers in binnensteden onevenredig hard getroffen worden?;;;
2018D22419, 2018-3-29,Bent u bereid de eerdere Kamervragen over de gezondheidsklachten onder de (oud)medewerkers van het Central Orgaan opvang Asielzoekers (COA) op de locatie Ter Apel1 aanvullend te beantwoorden nu de onderzoekscommis-sie haar rapport2 heeft uitgebracht?;;;
2018D22419, 2018-3-29,Onderschrijft u de conclusies en bijbehorende aanbevelingen van de onderzoekscommissie?;;;
2018D22419, 2018-3-29,Welke (technische) maatregelen gaat het COA nu nemen om de werkomstan-digheden van haar medewerkers op de werkvloer te verbeteren ten aanzien van het binnenklimaat? Op welke termijn worden deze maatregelen doorge-voerd?;;;
2018D22419, 2018-3-29,Welke maatregelen gaat het COA nemen om de verstoorde relatie met haar medewerkers te herstellen? Hoe worden de zorgelijke psychosociale factoren aangepakt?;;;
2018D22566, 2018-3-30,Hoe beoordeelt u de groei die in januari en februari 2018 opnieuw heeft plaatsgevonden in het aantal vluchten op Schiphol?1;;;
2018D22566, 2018-3-30,Wat is de juridische status van slots?;;;
2018D22566, 2018-3-30,Hoe verhoudt dit zich tot landingsrechten?;;;
2018D22566, 2018-3-30,Wie heeft de juridische eigendomsrechten van de slots die worden uitgege-ven op Schiphol?;;;
2018D22566, 2018-3-30,Is het waar dat de eenmaal uitgegeven slots niet meer kunnen worden ingetrokken? Wat is hiervan de juridische achtergrond?;;;
2018D22566, 2018-3-30,Welke mogelijkheden zijn er om het aantal slots terug te brengen?;;;
2018D22795, 2018-4-03,Bent u bekend met de open brief van Unkobon aan het bestuurscollege en de WEB d.d. 20 maart 2018 over de oplopende kosten voor elektriciteit en water?1;;;
2018D22795, 2018-4-03,Deelt u de analyse dat de nieuwe tarieven voor de kosten voor water en elektriciteit op Bonaire onevenredig zwaar drukken op de huishoudens die weinig verbruiken?;;;
2018D22795, 2018-4-03,Deelt u de analyse dat de huidige verdeling van vaste kosten voor water en elektriciteit op Bonaire deels een resultaat is van de artikelen 3.14 t/m 3.17 Wet Elektriciteit en Drinkwater BES?;;;
2018D22795, 2018-4-03,Gaat u ervoor zorgen dat de tarieven voor water en elektriciteit op Bonaire betaalbaar blijven voor de minst draagkrachtige afnemers? Zo ja hoe?;;;
2018D22795, 2018-4-03,Deelt u de analyse dat als de kleinverbruikers extra worden ondersteund door subsidie vanuit het ministerie Bonaire sterker afhankelijk wordt van Nederland?;;;
2018D22795, 2018-4-03,Deelt u de analyse dat in plaats van extra subsidie vanuit het ministerie de vaste kosten voor water en elektriciteit op Bonaire ook kunnen worden verdeeld tussen grootgebruikers en kleinverbruikers op Bonaire zelf?;;;
2018D23349, 2018-4-05,Heeft u kennisgenomen van de resultaten van de asbestinventarisatie in de provincie Gelderland?1;;;
2018D23349, 2018-4-05,Hoe groot is de kans dat ook elders in het land de oppervlakte aan asbest-daken en dus de saneringsopgave onderschat wordt?;;;
2018D23349, 2018-4-05,Hoe waardeert u de inschattingen van de provincie Gelderland en de Gelderse omgevingsdiensten dat tot 2024 respectievelijk 85 procent en 60 procent van de asbestdaken gesaneerd kan worden mede in het licht van het door u voorgenomen verbod per 2024?;;;
2018D23349, 2018-4-05,Hoe beoordeelt u het signaal dat asbestsaneerders teruggaan naar de bouw en er een tekort is aan gediplomeerde asbestsaneerders?;;;
2018D23349, 2018-4-05,Is het waar dat de opleidingseisen en bijbehorende kosten voor het onderdeel binnensanering veel hoger liggen dan voor het onderdeel buitensanering en dat de loskoppeling van deze onderdelen zou kunnen helpen om nieuw personeel aan te trekken?;;;
2018D23349, 2018-4-05,Hoe beoordeelt u de haalbaarheid van het voorgenomen verbod per 2024 indien er geen serieuze aanvullende maatregelen komen bovenop de huidige (provinciale) maatregelen?;;;
2018D23366, 2018-4-05,Kent u het bericht «Schiphol zit nu vol maar dat is niet door mij»?1;;;
2018D23366, 2018-4-05,Wat levert de sinds 2009 met 15% toegenomen directe connectiviteit Nederland op jaarbasis op? Welke posten staan er volgens u met welke bedragen aan de negatieve kant van de balans?;;;
2018D23366, 2018-4-05,Deelt u de mening dat de wens om nummer 1 van Europa te zijn op het gebied van directe connectiviteit en nummer 2 van de wereld op het gebied van indirecte connectiviteit (te bereiken via één keer overstappen) een te grote ambitie is voor een klein land als Nederland met alle negatieve gevolgen voor de volksgezondheid de natuur en het klimaat? Zo nee kunt u dit toelichten?;;;
2018D23366, 2018-4-05,Wat levert deze indirecte connectiviteit Nederland financieel gezien op jaarbasis op? Hoeveel vliegbewegingen betreft dit op jaarbasis?;;;
2018D23366, 2018-4-05,Kunt u toelichten waarom het selectiviteitsbeleid in de praktijk weinig effect lijkt te hebben gekeken naar het aantal vakantievluchten tegenover het aantal zakelijke en intercontinentale vluchten? Als de heer Nijhuis het selectiviteits-beleid niet als mislukt wil «framen» hoe moet het volgens u dan wel worden geframed?;;;
2018D23366, 2018-4-05,Ziet u mogelijkheden om een selectiviteitsbeleid op basis van CO2-uitstoot stikstofdepositie (ultra)fijnstof en lagere geluidsproductiemilieubelasting te voeren en handhaven mede gezien het feit dat milieubelasting volgens de heer Nijhuis kan worden gekoppeld aan de luchthaventarieven?;;;
2018D23366, 2018-4-05,Deelt u de opvatting van de heer Nijhuis dat er op korte afstanden tot circa 500 kilometer bij een redelijk alternatief niet meer moet worden gevlogen? Zo ja welke beleidsinstrumenten staan u ter beschikking om bijvoorbeeld het gebruik van de trein te stimuleren? Zo nee kunt u dit toelichten?;;;
2018D23366, 2018-4-05,Kunt u toelichten waarom niemand Ryanair als klant wil op zijn of haar luchthaven?;;;
2018D23366, 2018-4-05,Als niemand Ryanair als klant op zijn of haar luchthaven wil hoeveel vliegbewegingen scheelt het op jaarbasis als Ryanair geen slots meer krijgt toegewezen in Nederland? Is de uitbreiding van Lelystad Airport Eindhoven Airport Rotterdam The Hague Airport en Maastricht Aachen Airport in dat geval nog wel nodig?;;;
2018D23366, 2018-4-05,Deelt u de mening van de heer Nijhuis dat als Lelystad Airport conform de aanvankelijke planning nu wel open zou zijn gegaan voor vakantievluchten te weten 2.000 vliegbewegingen in het eerste jaar (minder dan een half procent van het maximum van 500.000 vliegbewegingen per jaar op Schiphol) de problemen met betrekking tot de capaciteit op Schiphol zouden zijn opgelost? Zo ja waar baseert u dit op?;;;
2018D23366, 2018-4-05,Deelt u de mening dat dit een goed moment is om (versneld) een vliegtaks in te voeren en accijns te heffen op kerosine mede gezien het feit dat de heer Nijhuis als hoofdoorzaak van de groei van het aantal vliegbewegingen de lage olieprijs noemt en er geen ruimte is voor verdere groei? Zo nee waarom niet?;;;
2018D23366, 2018-4-05,Kunt u een toelichting geven op de uitspraak van de heer Nijhuis dat zijn opvolger als één van zijn hoofdtaken heeft al die nieuwbouw te realiseren? Wat is hierover al vastgelegd met het oog op de Luchtvaartnota 2020–2040?;;;
2018D23366, 2018-4-05,Kunt u toelichten wie de verantwoordelijkheid draagt voor het versneld vollopen van het maximum aantal vliegbewegingen en het aantrekken van lowcostcarriers die met hun extreem lage prijsstelling kunstmatige vraag naar vliegen creëren aangezien de heer Nijhuis stelt dat hij hier niet verantwoor-delijk voor is?;;;
2018D23366, 2018-4-05,Hebt u al overleg gehad met de scheidend CEO van Schiphol over de reset van Lelystad Airport na 2020? Zo ja wat is de uitkomst van dat overleg? Zijn er notulen van? Zo nee wanneer gaat dat overleg plaatsvinden en wat is de insteek van dit overleg?;;;
2018D23369, 2018-4-05,Kent u het bericht dat twee vliegtuigen bijna met elkaar in botsing zijn gekomen boven de luchthaven Schiphol?1;;;
2018D23369, 2018-4-05,Kunt u schetsen wat de gevolgen zouden zijn geweest als deze twee vliegtuigen met elkaar in botsing waren gekomen?;;;
2018D23369, 2018-4-05,Hoe verhoudt dit bericht zich tot uw eerdere antwoord waarin u stelt dat «LVNL en het Gilde van luchtverkeersleiders hebben aangegeven dat de veiligheid op Schiphol op dit moment niet in het geding is en er zijn ook geen signalen daartoe uit het toezicht door de ILT»?2;;;
2018D23369, 2018-4-05,Kunt u aangeven op welk moment bij welk incident of bij welke hoeveelheid incidenten de grens gepasseerd wordt? Wanneer zult u stellen dat de veiligheid wel in het geding is?;;;
2018D23369, 2018-4-05,Wat is de invloed van de vervanging van het asfalt op één van de banen en de bijzondere windomstandigheden zoals verwoord in uw antwoorden tijdens het mondelinge vragenuur van 3 april 2018 op de veiligheidssituatie op boven en rond de luchthaven?;;;
